accession	entry_name	gene_primary	protein_name	length_aa	mass_da	mw_kda	gene_upper	marker_categories	marker_notes	is_marker	signaling_categories	signaling_notes	is_signaling_prefix	families	family_categories	family_notes	mw_bin_start_kda	mw_bin_end_kda	mw_bin_label	protein_count	marker_count	signaling_prefix_count	family_count	audit_burden_score	audit_priority	defensive_note	mw_window_count	mw_window_alternative_count	mw_nearest_neighbor_gap_kda	mw_gaussian_ambiguity	mw_gaussian_candidate_mass_including_self	mw_identity_entropy_nats	mw_identity_entropy_bits	mw_effective_candidate_number	mw_discriminability	mw_ambiguity_percentile	mw_auditability_percentile	mw_auditability_score_0_100	_audit_marker_value	_audit_signaling_value	_audit_family_value	_audit_family_protein_value	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100
Q3E7Z9	YO038_YEAST	YOL038C-A	Uncharacterized protein YOL038C-A	31	3621.34128	3.62134128	YOL038C-A			False			False				2.0	4.0	2.0-4.0 kDa	34	0	0	1	2.45	routine	standard full-blot and antibody-validation checks	73	72	0.03686590000000134	53.701946032377414	54.701946032377414	4.391703011335075	6.33588815551024	80.77786753306789	0.01237962861040658	0.11704582921200132	0.8829541707879986	88.29541707879986	0.0	0.0	0.0	0.0	0.0	0.0	2.1802675863582217	2.1802675863582217	0.0	0.0	0.7597141581062975	0.2191899968295747	0.7808100031704253	21.91899968295747	78.08100031704252
P0C5M1	YD371_YEAST	YDR371C-A	Uncharacterized protein YDR371C-A	34	3688.54698	3.68854698	YDR371C-A			False			False				2.0	4.0	2.0-4.0 kDa	34	0	0	1	2.45	routine	standard full-blot and antibody-validation checks	75	74	0.0672056999999997	55.0076919693864	56.0076919693864	4.4228102261799584	6.380766380102821	83.33013314360066	0.012000460845019002	0.1393010220903396	0.8606989779096604	86.06989779096604	0.0	0.0	0.0	0.0	0.0	0.0	2.188149878499357	2.188149878499357	0.0	0.0	0.7606074140241179	0.22497710902861437	0.7750228909713857	22.49771090286144	77.50228909713857
Q8TGR9	YP152_YEAST	YPL152W-A	Uncharacterized protein YPL152W-A	32	3837.53678	3.8375367799999993	YPL152W-A			False			False				2.0	4.0	2.0-4.0 kDa	34	0	0	1	2.45	routine	standard full-blot and antibody-validation checks	81	80	0.015079900000000812	57.72523174683223	58.72523174683223	4.492454172823254	6.4812413565530385	89.34043391643553	0.011193140173634581	0.15974282888229477	0.8402571711177053	84.02571711177053	0.0	0.0	0.0	0.0	0.0	0.0	2.2087860742924885	2.2087860742924885	0.0	0.0	0.7610540419830282	0.23019921771633073	0.7698007822836692	23.019921771633072	76.98007822836692
Q8TGU8	YB071_YEAST	YBL071C-B	Uncharacterized protein YBL071C-B	32	3852.61668	3.85261668	YBL071C-B			False			False				2.0	4.0	2.0-4.0 kDa	34	0	0	1	2.45	routine	standard full-blot and antibody-validation checks	82	81	0.015079900000000812	57.98744559255235	58.98744559255235	4.499461259837652	6.491350446239788	89.96864851757468	0.011114983013273315	0.16023738872403562	0.8397626112759644	83.97626112759644	0.0	0.0	0.0	0.0	0.0	0.0	2.2116283050319807	2.2116283050319807	0.0	0.0	0.7610540419830282	0.23032285767676594	0.769677142323234	23.032285767676594	76.9677142323234
Q3E778	YB96B_YEAST	YBR196C-B	Uncharacterized protein YBR196C-B	34	3924.8334799999993	3.9248334799999993	YBR196C-B			False			False				2.0	4.0	2.0-4.0 kDa	34	0	0	1	2.45	routine	standard full-blot and antibody-validation checks	85	84	0.0016815000000005575	59.21567871061861	60.21567871061861	4.533008999552739	6.539749603959778	93.0380918940568	0.010748285778890518	0.16073194856577647	0.8392680514342236	83.92680514342236	0.0	0.0	0.0	0.0	0.0	0.0	2.228613622256617	2.228613622256617	0.0	0.0	0.7610540419830282	0.23044649763720115	0.7695535023627988	23.044649763720116	76.95535023627988
P34165	MFA1_YEAST	MFA1	Mating hormone A-factor 1	36	3926.51498	3.92651498	MFA1			False			False				2.0	4.0	2.0-4.0 kDa	34	0	0	1	2.45	routine	standard full-blot and antibody-validation checks	85	84	0.0016815000000005575	59.24375623518211	60.24375623518211	4.533787343128987	6.5408725163773385	93.1105356846511	0.01073992317461069	0.16089680184635674	0.8391031981536432	83.91031981536432	0.0	0.0	0.0	0.0	0.0	0.0	2.2290870379073366	2.2290870379073366	0.0	0.0	0.7610540419830282	0.23048771095734621	0.7695122890426538	23.048771095734622	76.95122890426538
P0C5P6	YL163_YEAST	YLR163W-A	Uncharacterized protein YLR163W-A	37	3943.73148	3.94373148	YLR163W-A			False			False				2.0	4.0	2.0-4.0 kDa	34	0	0	1	2.45	routine	standard full-blot and antibody-validation checks	87	86	0.010068799999999989	59.5299864153893	60.5299864153893	4.541749970625072	6.552360159578387	93.85489981046378	0.01065474473916077	0.16122650840751732	0.8387734915924827	83.87734915924827	0.0	0.0	0.0	0.0	0.0	0.0	2.234169569414683	2.234169569414683	0.0	0.0	0.7610540419830282	0.23057013759763637	0.7694298624023637	23.057013759763638	76.94298624023637
P0C270	YE38A_YEAST	YER138W-A	Putative uncharacterized protein YER138W-A	34	3953.80028	3.95380028	YER138W-A			False			False				2.0	4.0	2.0-4.0 kDa	34	0	0	1	2.45	routine	standard full-blot and antibody-validation checks	88	87	0.010068799999999989	59.696697784834384	60.696697784834384	4.546448734777136	6.5591390433188765	94.2969395561508	0.010604798042300535	0.16155621496867786	0.8384437850313221	83.8443785031322	0.0	0.0	0.0	0.0	0.0	0.0	2.2373492792165477	2.2373492792165477	0.0	0.0	0.7610540419830282	0.23065256423792652	0.7693474357620735	23.06525642379265	76.93474357620735
Q99380	OST4_YEAST	OST4	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST4	36	3984.71178	3.98471178	OST4			False			False				2.0	4.0	2.0-4.0 kDa	34	0	0	1	2.45	routine	standard full-blot and antibody-validation checks	89	88	0.030180599999999114	60.204086963936426	61.204086963936426	4.560846040945719	6.579909965530452	95.66438158601024	0.010453211356422316	0.16221562809099901	0.837784371909001	83.7784371909001	0.0	0.0	0.0	0.0	0.0	0.0	2.2488591151770274	2.2488591151770274	0.0	0.0	0.7615006699419383	0.23092907450823433	0.7690709254917657	23.092907450823432	76.90709254917657
Q8TGT3	YJ77B_YEAST	YJL077W-B	Uncharacterized protein YJL077W-B	32	4014.8923799999993	4.014892379999999	YJL077W-B			False			False				4.0	6.0	4.0-6.0 kDa	58	0	0	1	3.65	routine	standard full-blot and antibody-validation checks	92	91	0.030180599999999114	60.693267743587235	61.693267743587235	4.574817302715427	6.600066235600571	97.0103139968724	0.010308182282888394	0.16271018793273986	0.8372898120672602	83.72898120672602	0.0	0.0	0.0	0.0	0.0	0.0	2.261143819575614	2.261143819575614	0.0	0.0	0.7619472979008486	0.2311643714583971	0.7688356285416029	23.11643714583971	76.88356285416029
Q8TGS4	YM315_YEAST	YMR315W-A	Uncharacterized protein YMR315W-A	35	4054.01648	4.0540164800000005	YMR315W-A			False			False				4.0	6.0	4.0-6.0 kDa	58	0	0	1	3.65	routine	standard full-blot and antibody-validation checks	95	94	0.031747999999998555	61.31946823632142	62.31946823632142	4.592809983839077	6.626024187429956	98.77158713988544	0.010124369051433265	0.1635344543356413	0.8364655456643587	83.64655456643587	0.0	0.0	0.0	0.0	0.0	0.0	2.279817245233438	2.279817245233438	0.0	0.0	0.7619472979008486	0.23137043805912247	0.7686295619408775	23.137043805912246	76.86295619408774
Q3E781	YB221_YEAST	YBR221W-A	Uncharacterized protein YBR221W-A	34	4085.76448	4.085764479999999	YBR221W-A			False			False				4.0	6.0	4.0-6.0 kDa	58	0	0	1	3.65	routine	standard full-blot and antibody-validation checks	95	94	0.02319930000000081	61.82188655013806	62.82188655013806	4.607292849639162	6.6469185460975995	100.2124918096419	0.009978795876062483	0.164523574019123	0.835476425980877	83.5476425980877	0.0	0.0	0.0	0.0	0.0	0.0	2.2982648957238925	2.2978872644145296	0.0	0.0	0.7632871817775793	0.23195268894917556	0.7680473110508245	23.195268894917557	76.80473110508245
Q8TGS5	YM272_YEAST	YMR272W-B	Uncharacterized protein YMR272W-B	35	4108.96378	4.10896378	YMR272W-B			False			False				4.0	6.0	4.0-6.0 kDa	58	0	0	1	3.65	routine	standard full-blot and antibody-validation checks	96	95	0.02319930000000081	62.186806045188796	63.186806045188796	4.617874715150818	6.66218495099462	101.27855745441484	0.00987375832688076	0.16501813386086384	0.8349818661391362	83.49818661391362	0.0	0.0	0.0	0.0	0.0	0.0	2.312842675436104	2.3124287204911633	0.0	0.0	0.7650736936132202	0.232522956868521	0.767477043131479	23.2522956868521	76.7477043131479
Q3E802	YG006_YEAST	YGL006W-A	Uncharacterized protein YGL006W-A	36	4209.05018	4.20905018	YGL006W-A			False			False				4.0	6.0	4.0-6.0 kDa	58	0	0	1	3.65	routine	standard full-blot and antibody-validation checks	102	101	0.01979510000000051	63.74215957644823	64.74215957644823	4.662629373958999	6.72675227531386	105.91420440367408	0.009441604227027653	0.16765578635014836	0.8323442136498517	83.23442136498517	0.0	0.0	0.0	0.0	0.0	0.0	2.3937042775126236	2.3930928488039647	0.0	0.0	0.7668602054488611	0.23362899794975237	0.7663710020502477	23.362899794975238	76.63710020502477
P34166	MFA2_YEAST	MFA2	Mating hormone A-factor 2	38	4228.8452800000005	4.228845280000001	MFA2			False			False				4.0	6.0	4.0-6.0 kDa	58	0	0	1	3.65	routine	standard full-blot and antibody-validation checks	103	102	0.01979510000000051	64.04786990972605	65.04786990972605	4.671322766639452	6.73929418982245	106.83897203295479	0.009359880397309955	0.1683151994724695	0.8316848005275305	83.16848005275304	0.0	0.0	0.0	0.0	0.0	0.0	2.4137755141770034	2.4131158345983397	0.0	0.0	0.7668602054488611	0.23379385123033267	0.7662061487696673	23.379385123033266	76.62061487696673
Q3E7A6	YM007_YEAST	YML007C-A	Uncharacterized protein YML007C-A, mitochondrial	36	4410.5017800000005	4.410501780000001	YML007C-A			False			False				4.0	6.0	4.0-6.0 kDa	58	0	0	1	3.65	routine	standard full-blot and antibody-validation checks	115	114	0.039811499999999	66.87078705722675	67.87078705722675	4.7477954804339255	6.849620994777058	115.32975736854893	0.008670789073147792	0.1943620178041543	0.8056379821958457	80.56379821958457	0.0	0.0	0.0	0.0	0.0	0.0	2.667016170169753	2.665715686278159	0.0	0.0	0.7766860205448861	0.2427620095872601	0.7572379904127399	24.27620095872601	75.72379904127399
P0C5L7	YD18A_YEAST	YDR118W-A	Uncharacterized protein YDR118W-A	38	4450.313279999999	4.45031328	YDR118W-A			False			False				4.0	6.0	4.0-6.0 kDa	58	0	0	1	3.65	routine	standard full-blot and antibody-validation checks	116	115	0.00889260000000025	67.50267431761661	68.50267431761661	4.763619241403418	6.872449856255958	117.16922313306084	0.008534664421768593	0.19485657764589515	0.8051434223541049	80.51434223541048	0.0	0.0	0.0	0.0	0.0	0.0	2.7421269982188408	2.7406245757697767	0.0	0.0	0.780259044216168	0.24377890546551578	0.7562210945344843	24.37789054655158	75.62210945344843
