accession,entry_name,gene_primary,protein_name,length_aa,mass_da,mw_kda,gene_upper,marker_categories,marker_notes,is_marker,signaling_categories,signaling_notes,is_signaling_prefix,families,family_categories,family_notes,mw_bin_start_kda,mw_bin_end_kda,mw_bin_label,protein_count,marker_count,signaling_prefix_count,family_count,audit_burden_score,audit_priority,defensive_note
Q3E7Z6,YH015_YEAST,YHL015W-A,Uncharacterized protein YHL015W-A,27,3199.95628,3.19995628,YHL015W-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
Q8TGV0,YA035_YEAST,YAR035C-A,Uncharacterized protein YAR035C-A,26,3319.8993800000003,3.3198993800000003,YAR035C-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
P0CX86,RS32A_YEAST,RPL41A,Small ribosomal subunit protein eS32A,25,3337.14768,3.33714768,RPL41A,,,False,,,False,Ribosomal_proteins,ribosome,Large family of abundant proteins that can populate crowded MW neighborhoods.,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,configured audit family match: Ribosomal_proteins
P0CX87,RS32B_YEAST,RPL41B,Small ribosomal subunit protein eS32B,25,3337.14768,3.33714768,RPL41B,,,False,,,False,Ribosomal_proteins,ribosome,Large family of abundant proteins that can populate crowded MW neighborhoods.,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,configured audit family match: Ribosomal_proteins
P0C5P3,YK145_YEAST,YKL145W-A,Uncharacterized protein YKL145W-A,30,3344.2070799999997,3.34420708,YKL145W-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
Q8TGJ2,YN075_YEAST,YNR075C-A,Putative UPF0377 protein YNR075C-A,30,3367.2221800000007,3.3672221800000006,YNR075C-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
Q3E838,YF012_YEAST,YFR012W-A,Uncharacterized protein YFR012W-A,28,3376.97348,3.37697348,YFR012W-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
Q8TGT8,YG174_YEAST,YGR174W-A,Uncharacterized protein YGR174W-A,28,3394.97898,3.39497898,YGR174W-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
P0C5K9,YB39A_YEAST,YBL039C-A,Uncharacterized protein YBL039C-A,27,3401.1292800000006,3.4011292800000006,YBL039C-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
P0C5P2,YK100_YEAST,YKL100W-A,Uncharacterized protein YKL100W-A,29,3406.0123800000006,3.4060123800000004,YKL100W-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
P0C5M8,YE090_YEAST,YER090C-A,Uncharacterized protein YER090C-A,29,3422.9554799999996,3.4229554799999997,YER090C-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
Q3E741,YA037_YEAST,YAL037C-A,Putative uncharacterized protein YAL037C-A,30,3447.2159799999995,3.4472159799999993,YAL037C-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
A0A0B7P221,RDT1_YEAST,RDT1,Uncharacterized protein RDT1,28,3468.1883800000005,3.4681883800000004,RDT1,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
Q8TGT6,YH022_YEAST,YHR022C-A,Uncharacterized protein YHR022C-A,29,3505.14108,3.50514108,YHR022C-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
P0C1Z1,YD24C_YEAST,YDR524W-C,Uncharacterized protein YDR524W-C,29,3534.2657799999993,3.5342657799999992,YDR524W-C,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
Q8TGQ7,YP159_YEAST,YPR159C-A,Uncharacterized protein YPR159C-A,33,3584.475379999999,3.584475379999999,YPR159C-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
Q3E7Z9,YO038_YEAST,YOL038C-A,Uncharacterized protein YOL038C-A,31,3621.34128,3.62134128,YOL038C-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
P0C5M1,YD371_YEAST,YDR371C-A,Uncharacterized protein YDR371C-A,34,3688.54698,3.68854698,YDR371C-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
Q8TGR9,YP152_YEAST,YPL152W-A,Uncharacterized protein YPL152W-A,32,3837.5367799999995,3.8375367799999993,YPL152W-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
Q8TGU8,YB071_YEAST,YBL071C-B,Uncharacterized protein YBL071C-B,32,3852.6166799999996,3.8526166799999997,YBL071C-B,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
Q3E778,YB96B_YEAST,YBR196C-B,Uncharacterized protein YBR196C-B,34,3924.8334799999993,3.9248334799999993,YBR196C-B,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
P34165,MFA1_YEAST,MFA1,Mating hormone A-factor 1,36,3926.51498,3.92651498,MFA1,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
P0C5P6,YL163_YEAST,YLR163W-A,Uncharacterized protein YLR163W-A,37,3943.7314800000004,3.9437314800000003,YLR163W-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
P0C270,YE38A_YEAST,YER138W-A,Putative uncharacterized protein YER138W-A,34,3953.8002800000004,3.9538002800000003,YER138W-A,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
Q99380,OST4_YEAST,OST4,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST4,36,3984.7117799999996,3.9847117799999996,OST4,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,34,0,0,1,2.45,routine,standard full-blot and antibody-validation checks
Q8TGT3,YJ77B_YEAST,YJL077W-B,Uncharacterized protein YJL077W-B,32,4014.8923799999993,4.014892379999999,YJL077W-B,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q8TGS4,YM315_YEAST,YMR315W-A,Uncharacterized protein YMR315W-A,35,4054.0164800000002,4.0540164800000005,YMR315W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E781,YB221_YEAST,YBR221W-A,Uncharacterized protein YBR221W-A,34,4085.7644799999994,4.085764479999999,YBR221W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q8TGS5,YM272_YEAST,YMR272W-B,Uncharacterized protein YMR272W-B,35,4108.96378,4.10896378,YMR272W-B,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E802,YG006_YEAST,YGL006W-A,Uncharacterized protein YGL006W-A,36,4209.05018,4.20905018,YGL006W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P34166,MFA2_YEAST,MFA2,Mating hormone A-factor 2,38,4228.8452800000005,4.228845280000001,MFA2,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E7A6,YM007_YEAST,YML007C-A,"Uncharacterized protein YML007C-A, mitochondrial",36,4410.5017800000005,4.410501780000001,YML007C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P0C5L7,YD18A_YEAST,YDR118W-A,Uncharacterized protein YDR118W-A,38,4450.313279999999,4.45031328,YDR118W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E7B0,YE053_YEAST,YER053C-A,Uncharacterized protein YER053C-A,37,4459.2058799999995,4.45920588,YER053C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P32903,PMP1_YEAST,PMP1,Plasma membrane ATPase proteolipid 1,40,4500.56558,4.500565580000001,PMP1,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q8TGU5,YB296_YEAST,YBR296C-A,Uncharacterized protein YBR296C-A,39,4514.274479999997,4.514274479999997,YBR296C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E732,YL264_YEAST,YLR264C-A,Putative uncharacterized protein YLR264C-A,38,4521.44888,4.52144888,YLR264C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q8TGT7,YG204_YEAST,YGR204C-A,Uncharacterized protein YGR204C-A,37,4538.33518,4.53833518,YGR204C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E837,YJ052_YEAST,YJL052C-A,Uncharacterized protein YJL052C-A,39,4551.37188,4.55137188,YJL052C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P0C271,PELS1_YEAST,PLS1,Peroxisomal LYS1 stabilizing protein 1,40,4622.2377799999995,4.62223778,PLS1,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P0C269,YB00C_YEAST,YBL100W-C,Uncharacterized protein YBL100W-C,39,4642.40438,4.64240438,YBL100W-C,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E7A0,YK106_YEAST,YKL106C-A,Uncharacterized protein YKL106C-A,39,4677.532979999998,4.677532979999998,YKL106C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P0C5Q1,YL64A_YEAST,YLR364C-A,Uncharacterized protein YLR364C-A,40,4680.54558,4.6805455799999995,YLR364C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P0CY02,YL15H_YEAST,YLR154C-H,Uncharacterized protein YLR154C-H,43,4707.39948,4.70739948,YLR154C-H,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P0CY03,YL15A_YEAST,YLR156C-A,Uncharacterized protein YLR156C-A,43,4707.39948,4.70739948,YLR156C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P0CY04,YL157_YEAST,YLR157C-C,Uncharacterized protein YLR157C-C,43,4707.39948,4.70739948,YLR157C-C,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P0CY05,YL159_YEAST,YLR159C-A,Uncharacterized protein YLR159C-A,43,4707.39948,4.70739948,YLR159C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E7Z7,YD003_YEAST,YDR003W-A,Uncharacterized protein YDR003W-A,40,4842.536679999999,4.842536679999999,YDR003W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P40975,PMP2_YEAST,PMP2,Plasma membrane ATPase proteolipid 2,43,4847.995180000001,4.847995180000001,PMP2,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E737,YJ047_YEAST,YJL047C-A,Uncharacterized protein YJL047C-A,44,5048.909279999998,5.048909279999998,YJL047C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E774,YD159_YEAST,YDL159W-A,Uncharacterized protein YDL159W-A,43,5091.031079999998,5.091031079999998,YDL159W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E758,YH048_YEAST,YHL048C-A,Uncharacterized protein YHL048C-A,44,5096.124580000001,5.096124580000001,YHL048C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E782,YM247_YEAST,YMR247W-A,Uncharacterized protein YMR247W-A,47,5152.1455799999985,5.152145579999998,YMR247W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E7Y8,YO155_YEAST,YOL155W-A,Uncharacterized protein YOL155W-A,44,5203.100479999999,5.203100479999999,YOL155W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E7Z3,YI018_YEAST,YIR018C-A,Uncharacterized protein YIR018C-A,45,5218.184579999999,5.218184579999999,YIR018C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E843,YM58C_YEAST,YMR158C-A,Uncharacterized protein YMR158C-A,45,5280.072680000003,5.280072680000003,YMR158C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q8TGU1,YG188_YEAST,YGL188C-A,Uncharacterized protein YGL188C-A,46,5305.000379999999,5.305000379999998,YGL188C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E767,YN67B_YEAST,YNL067W-B,Uncharacterized protein YNL067W-B,46,5315.145079999998,5.315145079999999,YNL067W-B,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P0C5M0,YD320_YEAST,YDR320W-B,Uncharacterized protein YDR320W-B,45,5328.784580000001,5.3287845800000015,YDR320W-B,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q8TGS0,YO161_YEAST,YOR161C-C,Uncharacterized protein YOR161C-C,48,5428.29248,5.42829248,YOR161C-C,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q05827,HOR7_YEAST,HOR7,Protein HOR7,59,5573.407380000002,5.573407380000003,HOR7,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E789,YD169_YEAST,YDR169C-A,Uncharacterized protein YDR169C-A,49,5588.567479999998,5.588567479999998,YDR169C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E808,DGR1_YEAST,DGR1,"2-deoxy-glucose resistant protein 1, mitochondrial",48,5608.66538,5.608665380000001,DGR1,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P0C5R4,YO83A_YEAST,YOL083C-A,Uncharacterized protein YOL083C-A,46,5632.589880000001,5.632589880000001,YOL083C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P39545,PAU7_YEAST,PAU7,Seripauperin-7,55,5674.42258,5.674422580000001,PAU7,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P0C5Q3,YM13C_YEAST,YMR013C-A,Uncharacterized protein YMR013C-A,49,5704.0916799999995,5.704091679999999,YMR013C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q8TGS2,YO19A_YEAST,YOL019W-A,Uncharacterized protein YOL019W-A,50,5709.626680000001,5.709626680000001,YOL019W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E815,YH175_YEAST,YHR175W-A,Uncharacterized membrane protein YHR175W-A,49,5709.718379999997,5.709718379999996,YHR175W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P9WEJ5,YD204_YEAST,YDL204W-A,Uncharacterized protein YDL204W-A,50,5802.602080000001,5.802602080000001,YDL204W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q8TGT1,YL406_YEAST,YLR406C-A,Uncharacterized protein YLR406C-A,49,5810.031379999999,5.81003138,YLR406C-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P00856,ATP8_YEAST,ATP8,ATP synthase protein 8,48,5822.257280000002,5.822257280000001,ATP8,,,False,,,False,Mitochondrial_membrane,mitochondria,Common mitochondrial membrane/respiratory audit family.,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,configured audit family match: Mitochondrial_membrane
Q35811,Q0092_YEAST,Q0092,"Putative uncharacterized protein Q0092, mitochondrial",46,5849.248479999999,5.849248479999999,Q0092,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P9WEN8,YH52B_YEAST,YHR052C-B,Uncharacterized protein YHR052C-B,57,5871.751679999999,5.871751679999999,YHR052C-B,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P9WEN9,YH54B_YEAST,YHR054C-B,Uncharacterized protein YHR054C-B,57,5871.751679999999,5.871751679999999,YHR054C-B,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q9ZZV8,Q0297_YEAST,Q0297,"Putative uncharacterized protein Q0297, mitochondrial",51,5912.002380000001,5.912002380000001,Q0297,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q8TGN5,YI105_YEAST,YIL105W-A,Uncharacterized protein YIL105W-A,46,5934.869279999999,5.934869279999999,YIL105W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q9ZZW3,Q0143_YEAST,Q0143,"Putative uncharacterized protein Q0143, mitochondrial",50,5939.947679999998,5.939947679999999,Q0143,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q8TGJ1,YO16A_YEAST,YOL166W-A,UPF0320 protein YOL166W-A,51,5951.960580000002,5.9519605800000015,YOL166W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P89113,DDR2_YEAST,DDR2,Protein DDR2,61,5954.798280000003,5.954798280000003,DDR2,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q6Q5X2,CTPP3_YEAST,CPP3,Lipid-anchored plasma membrane protein CPP3,51,5966.009379999999,5.966009379999998,CPP3,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
P80967,TOM5_YEAST,TOM5,Mitochondrial import receptor subunit TOM5,50,5984.93408,5.98493408,TOM5,,,False,,,False,Mitochondrial_membrane,mitochondria,Common mitochondrial membrane/respiratory audit family.,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,configured audit family match: Mitochondrial_membrane
Q3E746,YH086_YEAST,YHR086W-A,Uncharacterized protein YHR086W-A,53,5985.036779999999,5.98503678,YHR086W-A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q8TGT2,YK096_YEAST,YKL096C-B,Uncharacterized protein YKL096C-B,49,5988.311279999999,5.988311279999999,YKL096C-B,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,58,0,0,1,3.65,routine,standard full-blot and antibody-validation checks
Q3E828,EMR1_YEAST,MCO6,ERMES regulator 1,52,6017.06508,6.01706508,MCO6,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,103,0,0,3,7.4,routine,standard full-blot and antibody-validation checks
Q3E813,YL154_YEAST,YLR154C-G,Uncharacterized protein YLR154C-G,49,6045.06318,6.0450631800000005,YLR154C-G,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,103,0,0,3,7.4,routine,standard full-blot and antibody-validation checks
Q8TGT9,YG146_YEAST,YGR146C-A,Uncharacterized protein YGR146C-A,53,6050.227879999996,6.050227879999996,YGR146C-A,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,103,0,0,3,7.4,routine,standard full-blot and antibody-validation checks
Q3E809,YM054_YEAST,YML054C-A,Uncharacterized protein YML054C-A,52,6103.113079999997,6.103113079999997,YML054C-A,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,103,0,0,3,7.4,routine,standard full-blot and antibody-validation checks
Q3E7Y7,YO293_YEAST,YOR293C-A,Uncharacterized protein YOR293C-A,49,6124.306579999999,6.124306579999999,YOR293C-A,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,103,0,0,3,7.4,routine,standard full-blot and antibody-validation checks
Q3E818,YD194_YEAST,YDR194W-A,Uncharacterized protein YDR194W-A,50,6129.253880000002,6.129253880000002,YDR194W-A,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,103,0,0,3,7.4,routine,standard full-blot and antibody-validation checks
Q3E832,YO72B_YEAST,YOR072W-B,Uncharacterized protein YOR072W-B,53,6133.168479999998,6.133168479999998,YOR072W-B,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,103,0,0,3,7.4,routine,standard full-blot and antibody-validation checks
P87284,PMP3_YEAST,PMP3,Plasma membrane proteolipid 3,55,6138.4639799999995,6.138463979999999,PMP3,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,103,0,0,3,7.4,routine,standard full-blot and antibody-validation checks
Q3E794,YB072_YEAST,YBR072C-A,Uncharacterized protein YBR072C-A,53,6143.086579999999,6.143086579999999,YBR072C-A,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,103,0,0,3,7.4,routine,standard full-blot and antibody-validation checks
P0CF00,YL57E_YEAST,YLR157W-E,Putative uncharacterized protein YLR157W-E,54,6144.95908,6.14495908,YLR157W-E,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,103,0,0,3,7.4,routine,standard full-blot and antibody-validation checks
Q3E805,YO376_YEAST,YOR376W-A,Uncharacterized protein YOR376W-A,51,6214.222279999996,6.214222279999996,YOR376W-A,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,103,0,0,3,7.4,routine,standard full-blot and antibody-validation checks
P0C5L4,YB121_YEAST,YBR121C-A,Uncharacterized protein YBR121C-A,52,6234.61768,6.23461768,YBR121C-A,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,103,0,0,3,7.4,routine,standard full-blot and antibody-validation checks
Q8TGT0,YM100_YEAST,YML100W-A,Uncharacterized protein YML100W-A,57,6247.25608,6.2472560800000005,YML100W-A,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,103,0,0,3,7.4,routine,standard full-blot and antibody-validation checks
